"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1976","1976",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1977","1977",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1978","1978",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1979","1979",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1980","1980",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1981","1981",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1982","1982",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1983","1983",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1984","1984",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1985","1985",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1986","1986",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1987","1987",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1988","1988",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1989","1989",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1990","1990",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1991","1991",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1992","1992",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1993","1993",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1994","1994",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1995","1995",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1996","1996",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1997","1997",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1998","1998",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","1999","1999",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2000","2000",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2001","2001",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2002","2002",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2003","2003",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2004","2004",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2005","2005",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2006","2006",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2007","2007",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2008","2008",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2009","2009",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2010","2010",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2011","2011",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2012","2012",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2013","2013",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2014","2014",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2015","2015",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2016","2016",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2017","2017",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DNK","Denmark","2018","2018",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1960","1960",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1961","1961",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1962","1962",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1963","1963",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1964","1964",100,"B","Break"
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1965","1965",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1966","1966",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1967","1967",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1968","1968",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1969","1969",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1970","1970",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1971","1971",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1972","1972",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1973","1973",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1974","1974",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1975","1975",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1976","1976",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1977","1977",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1978","1978",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1979","1979",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1980","1980",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1981","1981",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1982","1982",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1983","1983",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1984","1984",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1985","1985",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1986","1986",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1987","1987",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1988","1988",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1989","1989",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1990","1990",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1991","1991",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1992","1992",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1993","1993",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1994","1994",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1995","1995",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1996","1996",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1997","1997",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1998","1998",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","1999","1999",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2000","2000",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2001","2001",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2002","2002",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2003","2003",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2004","2004",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2005","2005",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2006","2006",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2007","2007",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2008","2008",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2009","2009",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2010","2010",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2011","2011",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2012","2012",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2013","2013",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2014","2014",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2015","2015",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2016","2016",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2017","2017",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FIN","Finland","2018","2018",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1960","1960",76,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1970","1970",95.6,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1971","1971",96,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1972","1972",96.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1973","1973",96.7,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1974","1974",97,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1975","1975",97.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1976","1976",97.7,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1977","1977",98,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1978","1978",98.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1979","1979",98.7,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1980","1980",99.1,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1981","1981",99.1,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1982","1982",99.2,"B","Break"
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1983","1983",99.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1984","1984",99.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1985","1985",99.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1986","1986",99.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1987","1987",99.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1988","1988",99.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1989","1989",99.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1990","1990",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1991","1991",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1992","1992",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1993","1993",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1994","1994",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1995","1995",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1996","1996",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1997","1997",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1998","1998",99.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","1999","1999",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2000","2000",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2001","2001",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2002","2002",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2003","2003",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2004","2004",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2005","2005",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2006","2006",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2007","2007",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2008","2008",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2009","2009",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2010","2010",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2011","2011",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2012","2012",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2013","2013",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2014","2014",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2015","2015",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2016","2016",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2017","2017",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","FRA","France","2018","2018",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1960","1960",85.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1961","1961",85.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1962","1962",85.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1963","1963",86.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1964","1964",86.6,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1965","1965",87,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1966","1966",87.6,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1967","1967",87.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1968","1968",88.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1969","1969",88.6,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1970","1970",89.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1971","1971",90.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1972","1972",90.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1973","1973",91.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1974","1974",92.1,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1975","1975",92.1,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1976","1976",92.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1977","1977",92.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1978","1978",92.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1979","1979",92,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1980","1980",92.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1981","1981",92.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1982","1982",91.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1983","1983",91.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1984","1984",91.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1985","1985",91.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1986","1986",90.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1987","1987",90.4,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1988","1988",90.2,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1989","1989",89.3,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1990","1990",88.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1991","1991",90.7,"B","Break"
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1992","1992",90.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1993","1993",90.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1994","1994",90.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1995","1995",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1996","1996",99.8,"B","Break"
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1997","1997",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1998","1998",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","1999","1999",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2000","2000",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2001","2001",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2002","2002",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2003","2003",99.7,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2004","2004",99.7,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2005","2005",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2006","2006",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2007","2007",99.8,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2008","2008",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2009","2009",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2010","2010",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2011","2011",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2012","2012",99.9,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2013","2013",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2014","2014",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2015","2015",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2016","2016",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","DEU","Germany","2017","2017",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1961","1961",44,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1962","1962",44,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1963","1963",44,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1964","1964",44,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1965","1965",44,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1966","1966",48,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1967","1967",48,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1968","1968",49,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1969","1969",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1970","1970",55,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1971","1971",63,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1972","1972",68,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1973","1973",72,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1974","1974",75,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1975","1975",75,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1976","1976",78,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1977","1977",78,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1978","1978",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1979","1979",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1980","1980",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1981","1981",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1982","1982",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1983","1983",88,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1984","1984",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1985","1985",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1986","1986",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1987","1987",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1988","1988",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1989","1989",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1990","1990",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1991","1991",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1992","1992",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1993","1993",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1994","1994",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1995","1995",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1996","1996",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1997","1997",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1998","1998",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","1999","1999",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2000","2000",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2001","2001",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2002","2002",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2003","2003",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2004","2004",100,,
"TPRIBASI","Total public and primary private health insurance","COVPOPTX","% of total population covered","GRC","Greece","2005","2005",100,,
